Gene	ALL1	ALL2	ALL3	ALL4	ALL5	ALL6	ALL7	ALL8	ALL9	ALL10	ALL11	ALL12	ALL13	ALL14	ALL15	ALL16	ALL17	ALL18	ALL19	ALL20	ALL21	ALL22	ALL23	ALL24	ALL25	ALL26	ALL27	AML1	AML2	AML3	AML4	AML5	AML6	AML7	AML8	AML9	AML10	AML11
M29386_s_at	-1.12171809	-1.227259752	-1.034286757	-1.522228418	-1.291940067	-0.660801728	-0.629810615	-0.461236316	-1.398310096	-0.973845633	-1.127877498	-0.77887839	-1.420569249	-2.759177067	-1.052457037	-1.183145086	-1.862776844	-1.28797577	-1.245680422	-1.710320214	-1.088372054	0.009559006	-1.441547309	-0.486189155	-1.741674837	-1.270708458	-1.420511677	-1.448573843	-0.642252743	-1.041687987	-1.004750755	-0.886059705	-1.419746219	-1.020777049	-0.427352062	-1.943316646	-0.827435869	-3.002673771
V00599_s_at	2.680886391	1.869150094	2.572833056	2.393633953	2.213033983	2.682512073	2.167357512	2.375079563	2.409064149	2.652100775	2.557806748	2.014159533	2.490835692	2.060086228	2.382213051	2.003137905	2.352722117	2.767086707	2.026897487	2.011741988	1.808232537	2.171795339	2.75986609	2.285173189	2.110644833	1.954137432	2.037135978	2.587292175	2.297780714	1.889612555	2.322310202	2.041460909	2.193919079	1.566153456	1.880397642	2.414957566	2.315861589	2.236687436
J02621_s_at	0.895633571	1.517248548	1.183669092	0.917147153	1.204107456	1.213232604	1.239680321	0.713680684	1.523158828	1.306170394	1.283120828	1.641819529	1.569822725	1.101323271	1.239795814	1.27799724	1.676451251	1.098853547	0.837292696	1.061787781	1.887787644	0.946549149	1.129389495	1.183092829	2.189751843	0.971148097	1.040666036	0.844378964	1.139870053	1.061781299	1.013303598	1.232034747	1.002996967	0.857729015	1.036285778	1.071659864	0.893827566	1.129596316
J02683_s_at	1.803253784	1.564843035	1.694299403	1.309135069	1.458261556	1.761811233	1.347697121	0.974239839	1.984476636	1.98475491	1.750498552	1.759568659	1.668718177	1.513397909	1.640654391	1.528329206	1.299648038	1.535774347	1.368279974	1.607425712	1.703371957	1.399999264	1.688782795	1.383024057	1.351193634	1.107128856	1.133488712	1.719008874	1.617817565	1.354154441	1.284863204	1.142486495	1.254681457	0.192525168	1.161862121	1.640315124	1.290696314	1.09772282
X05130_s_at	0.14104948	0.72152118	0.146273031	-0.000570051	0.763453484	0.473502624	0.209652955	0.178985248	0.979517005	0.550414444	1.024063832	0.696292569	0.439764281	0.279323914	0.499908058	0.273604013	0.803419989	0.429256246	0.053354204	0.256450552	-2.966031095	0.164364834	0.468831287	0.551330397	0.216383204	0.340566991	-0.34856834	0.258126283	1.142689895	1.703049391	0.906541123	0.559638177	0.94791761	0.819444977	0.326514743	1.572393978	1.132147516	0.896470579
M29610_at	-0.782116772	-1.054253138	-0.790393003	-0.960884169	-0.749055519	-1.140068296	-0.974939452	-1.073809537	-0.742860633	-1.154710138	-1.224031199	-0.814358546	-1.030002782	-1.191065889	-1.014258372	-0.879031612	-1.018487659	-0.98948896	-0.869419277	-0.863987252	-0.810202303	-1.032037749	-0.574900904	-0.8325218	-0.897578687	-0.847615605	-0.708763627	-0.838627785	-0.056534548	-1.11605488	-0.792168694	-0.987474858	-1.057538879	-0.776984239	-0.934715244	-1.101222843	-0.633477973	-0.264687147
M29610_s_at	-1.328246676	-2.027892468	-1.249194511	-1.13899993	-1.446880522	-0.754882412	-0.983333204	-0.23006663	-1.055754331	-2.298265344	-2.16262565	-1.355714874	-1.095813429	-1.046064784	-1.779455193	-1.112703709	-0.705763079	-1.455912192	-0.025089357	-0.05473631	-0.521398827	-1.006874421	-1.176916058	-2.008340038	-0.353559307	-1.141844424	-0.672282566	-0.131848652	0.630448282	-0.526221807	-1.051043352	-1.226593613	-0.152388485	-1.071908182	0.871339741	-1.163680897	0.46215548	0.891056896
U50327_s_at	-0.981542545	0.069497741	0.107741961	-0.183844099	-0.300305627	0.371012397	-0.434544928	-0.572433009	0.055506471	-0.283410845	0.122728708	-0.25771114	-1.173689653	0.417759029	-0.284981725	-0.599486764	-0.81992003	-0.259303617	-0.214847307	-0.109061321	-0.919760222	-0.670795566	-0.202563382	-0.293224569	-0.23345257	-0.253099461	-0.453853346	0.012604461	0.647163747	0.082374534	0.444191592	-0.126523845	0.00950174	-1.106188374	-0.046129136	0.352992412	-0.17833459	-0.468116999
J03241_s_at	-0.574128206	-0.495983749	-0.286009061	-0.27077288	-0.845079723	-0.39081899	-0.463742268	-0.128043793	-0.506602886	-0.785370013	-0.614154458	-0.707473253	-0.68806404	-0.371142527	-0.423743491	-0.456393623	-0.867833897	-0.557154662	-1.245680422	-0.8899859	-1.181732398	-0.246456915	0.113496638	-0.719487696	-0.64089214	-0.39968163	-1.49569621	-0.355831684	-0.283873935	-0.900151892	-0.709494612	-0.949826617	-1.07271975	-0.496255934	-0.204400718	-0.379508966	-0.702852256	-0.643933823
U07806_s_at	0.423237886	0.009916891	-0.056029752	0.287176469	0.238795257	0.062297756	-0.120766378	0.506038497	-0.18887233	-0.164802745	0.010462809	-1.082441262	0.480190545	0.174396276	0.625777415	0.854224465	0.971350238	0.224411101	0.504700545	0.987746415	0.423597412	0.009559006	0.036352428	0.228764441	0.18925332	0.425538311	0.096575911	0.25987815	0.275248066	0.22777648	-1.16505564	-0.201236425	0.724871213	-0.216906913	0.070347383	0.221378324	0.795734009	0.763489108
X57579_s_at	-1.191656114	-0.471225568	-1.081345661	-0.697899192	-0.465695461	-1.120650094	-0.832996159	-0.805475415	-0.535032616	-0.849135107	-0.348255937	-0.499580243	-1.701459427	-0.534844293	-0.724465062	-0.772680457	-0.379454925	-0.650049473	-0.421156923	-0.597654874	-1.181732398	-0.703549839	-0.615497038	-1.430328039	-0.387965248	-0.39968163	-0.960249098	0.100024591	-0.762445754	-0.32531116	-0.15788763	-0.57380041	2.051427471	-0.166091751	-1.296546875	-0.168725863	0.097737994	-0.166899148
U01691_s_at	0.0779683	-0.389316459	0.597176006	-0.488815841	-0.357042757	0.696007723	-0.547747773	-1.022756432	1.028361171	0.355031652	0.434031312	-1.798625617	0.201238257	0.346291737	-0.718166819	-0.49235711	-0.894222251	-0.256983078	-0.859700392	-1.702507854	-0.009081977	-0.446212936	0.353518728	-0.36708388	-0.351158752	-0.677747017	-0.461370499	-0.729449145	-0.709815648	0.831428661	-0.063586411	0.168088289	0.095011703	-0.389418069	-0.934715244	1.208264926	0.158027374	-1.298747248
J03805_s_at	-0.123644637	-0.51216081	-0.331607838	-0.299440499	0.078353722	-0.17908965	-0.342579158	-0.353551998	0.034804629	0.288502498	0.163228458	-0.552564938	0.993816058	0.143219118	0.045411598	0.132290343	-0.104571879	-0.520885857	0.305955705	0.511927083	0.364504809	-0.755437711	-0.262579416	0.053919106	-0.280179432	-0.127814388	-0.426858245	-1.033533885	-0.154077899	-0.438882911	-0.792168694	-0.183392695	0.400678357	-0.644363049	-0.472137951	-0.787196137	-0.569871809	-0.262894826
J05253_s_at	-0.828601803	-0.889750982	-0.885771195	-0.884260459	-0.868117173	-0.619380092	-0.887709467	-0.865010626	-0.781174376	-0.822996507	-0.674673092	-0.457578079	-0.913323921	-1.02343675	-0.637947205	-0.404122781	-0.278516167	-0.480041896	-0.642087428	-0.382122801	-0.022791514	-0.363795937	-0.23415038	-0.719487696	-0.798078194	-0.481933146	-0.453853346	-0.968490022	-0.311877125	-0.995912115	-2.134549276	-0.957221794	-0.792704834	-0.427869954	-0.344490891	-0.492305116	-1.155825073	-0.601662638
J04029_s_at	-0.304001479	-0.208772824	-0.337873826	-0.379717574	-0.03274116	0.058078138	-0.552809054	-1.087068932	0.236980491	-0.148478527	0.247996007	-0.390295183	0.044692766	-0.284262234	0.296135976	0.032141001	-0.106623398	-0.287688557	-0.671851856	0.193791383	0.869224904	0.152007273	-0.310765978	-0.494906947	-0.162548328	-0.102298066	-0.902634988	-1.434662505	-0.142786837	-0.482401863	-0.90642188	-0.129277224	-2.85678547	-0.939336954	-2.248826763	-0.052680116	-0.542396356	-0.465801373
J04046_s_at	0.271813569	0.813368496	0.116144651	0.35079822	-0.053120892	0.903070043	0.581488578	0.504001494	0.279625919	0.807862405	0.573938912	0.929388364	0.837388789	0.371636454	0.668384875	0.255969944	0.338244545	0.576807172	0.543787345	0.360506913	0.504625689	0.251853087	-0.47000324	0.52755188	-0.377979423	0.306432417	0.533394392	0.911129924	0.890583823	0.985312454	0.584263054	0.693964309	-0.415541409	0.497583987	-0.31545008	0.867721024	0.839321713	0.530734131
J04130_s_at	0.242085935	0.402386683	0.031273579	-0.937152976	-0.765972307	-0.109636016	0.00904498	0.537980931	0.022317758	-0.390924365	-0.086270859	-0.180247995	-0.155665615	-0.271528617	-0.384559205	-0.181546406	0.222329651	-0.006415592	-0.231889101	-0.493852754	-0.179238241	0.128112604	-0.315511275	-0.384200475	1.899961967	-0.009253666	0.314703894	0.379367192	-0.479076714	0.07707817	-0.385550964	0.095465085	1.380275771	0.004105706	-0.053014009	2.414957566	1.565111278	0.14617064
M61827_rna1_s_at	0.897346248	0.887839882	0.551276945	1.077596632	0.709728999	0.705903801	1.312730067	1.016091577	0.822078895	0.370808759	0.506456758	0.509513591	0.556935193	1.014714813	0.879299733	0.635778574	1.359072353	0.450575514	0.692919707	0.931573945	0.621298662	0.558229372	0.364720942	1.143213748	0.639955874	0.818262117	1.029867567	0.629730218	1.161087575	0.841092606	1.048199949	1.353867517	0.831137894	1.371033151	1.149531765	1.073309587	0.752683414	0.532049391
X14684_s_at	0.38916089	0.191686899	-0.023748818	0.43913734	0.544900446	0.163455581	0.280918774	-0.031869207	-0.090744241	0.250825206	0.441511992	0.010348088	0.491451284	0.479916311	0.657457774	0.534121978	0.777956762	0.165167322	0.61579451	0.771743016	1.28002311	0.164364834	0.358630224	0.414740069	0.345398441	0.387800916	0.331346614	0.174180992	0.488074914	-0.08879636	0.124628901	-0.037929783	-0.184484606	0.438163563	0.12780441	0.111920372	0.155073735	0.5748956
U75272_s_at	-0.408733845	-0.735205128	-0.443081328	-0.446494834	-0.841305177	-0.548721383	-0.348542339	-0.482773714	-0.791705713	-1.044630416	-0.521023573	-0.465036596	-0.905047635	-0.78454629	-1.240813825	-0.440132011	-0.670305669	-0.113163949	-0.258173318	-0.892635765	-0.425835001	-0.2511038	-0.558579286	-1.768998945	-0.561697316	-0.471170037	-0.510627222	-0.458312252	-0.289384956	-0.714152925	-0.401414448	-0.882655832	-0.114244389	-1.303070276	-1.09589809	-0.431906469	-0.474360696	-0.742429398
X17567_s_at	1.2960748	1.725798961	1.481380795	1.036388829	1.323852878	1.465789266	1.075563546	0.884631951	1.655212833	1.37203099	1.670447571	1.216859369	1.37655249	1.28114312	1.334537039	1.050602559	1.646200518	1.081670184	1.103088978	1.490539046	1.807222731	1.147518108	1.54570027	1.439037728	1.383611876	1.299908863	1.054984239	1.384002439	1.542148176	1.052855338	1.096274285	0.715815923	1.382051379	1.022103051	1.23473171	1.424717346	1.263826484	1.230807913
X52979_rna1_s_at	0.87656545	0.853305961	1.267894196	0.516987196	1.057374509	1.205173799	0.351910271	0.217041904	1.413391952	1.293697658	1.378431122	0.582294176	1.056746053	1.058056231	1.094262057	0.639521017	0.973005245	0.875784958	0.637918556	1.107643733	0.355496128	0.521339415	1.216757636	0.884610237	0.892397029	0.82551884	0.449500782	1.039794437	1.320474275	0.66337748	0.586821352	0.695507522	0.886041705	0.519232631	0.693909822	0.938596176	0.826298814	0.816635402
S40719_s_at	0.733893979	0.620570075	0.757908001	0.76998437	0.566411792	0.701589709	0.757101023	0.933081611	0.583050736	0.658401597	0.271531082	0.472264811	0.583612494	0.60447245	0.302590152	0.957813838	1.161939524	0.843104011	0.694229734	0.538239872	0.221545921	0.638272111	0.63259407	0.620643172	0.723629694	0.81356156	0.92957269	0.996020031	0.320369287	0.737027755	0.634488631	0.767361556	1.13466079	0.746516335	0.802200838	0.830996831	0.643072507	0.844592982
J04617_s_at	2.589763729	2.320793864	2.572833056	2.630368159	2.461099609	2.682512073	2.727354344	2.665178017	2.176943785	2.652100775	2.489558357	2.74371845	2.490835692	2.548836033	2.270535252	2.657379074	2.207751538	2.810251116	2.715978432	1.75276521	2.549383346	2.747161431	2.75986609	2.604801079	2.691103036	2.677143933	2.762551154	2.412016057	2.595709134	2.235991008	2.583688127	2.552482916	2.471449436	2.629230242	2.838847768	2.414957566	2.400274357	2.581781141
X03689_s_at	2.680886391	2.492348123	2.572833056	2.676303463	2.56005358	2.682512073	2.727354344	2.665178017	2.409064149	2.652100775	2.557806748	2.74371845	2.490835692	2.675649526	2.432585106	2.695565737	2.352722117	2.810251116	2.715978432	2.146557672	-0.653121749	2.747161431	2.75986609	2.648674439	2.691103036	2.525361259	2.762551154	2.588010645	2.595709134	2.419158991	2.583688127	2.606191696	2.489008477	2.650520721	2.838847768	2.414957566	2.471574414	2.581781141
J05016_rna1_s_at	-1.144404463	-1.615518505	-1.548701572	-1.346177287	-1.056645202	-1.180418199	-1.722995495	-0.940213785	-1.259408923	-1.629083736	-1.427805387	-2.193942196	-0.49020415	-1.314532038	-1.037903443	-1.241739222	-0.94112685	-1.520765995	-0.426671136	-0.111883107	-0.854258702	-1.227394763	-1.90874063	-0.803601064	-1.478762121	-0.498358438	-2.8774697	-1.791949494	0.225673469	-1.785700442	-1.961861977	-1.206334449	-0.784553691	-1.141964118	-0.616407359	-1.49645344	-0.439260733	-0.392948105
J05036_s_at	-2.150900198	-1.149104324	-1.218127133	-1.87800929	-1.672197968	-1.180418199	-2.113411007	-1.48308784	-0.902289365	-1.038950012	-1.534767506	-1.282934288	-1.543360565	-1.213211134	-1.557407943	-1.573554259	-1.076665272	-1.170777261	-3.956324052	-1.458905542	-1.120897175	-0.935951139	-2.064325241	-2.183471139	-0.957714515	-1.663672564	-0.801950178	-1.434662505	-0.409926587	-1.210336301	-1.587459096	-1.618327253	-1.076558895	-2.148792025	-0.722360152	-1.330668178	-1.155825073	0.123400612
M32304_s_at	-0.494987674	0.267891229	0.094506318	0.124839706	-0.868117173	0.147271418	0.039876088	0.649200596	0.304583023	0.605268673	0.034759836	0.641934054	0.278084345	-0.284262234	0.139951905	-0.956959295	-0.053919431	-1.668773518	0.051860446	-0.430867406	0.524683404	0.370076674	-0.276051516	0.023668403	-0.492663031	-0.517964061	-0.326879386	-0.072032508	0.439457458	1.010860921	0.818972993	0.445803793	0.69737955	0.46804507	0.642112033	1.096575576	0.53276863	0.886447046
M34996_s_at	1.740146241	0.197318754	-1.196601427	-0.336710909	0.410905563	0.087147	-0.300085606	0.280446265	-0.454322034	-0.530330854	-1.584099116	-0.230057658	1.233069631	-0.522541883	1.138992481	-0.186607694	-0.943971244	2.105608577	1.340564143	1.839421111	0.400367234	1.781367407	-1.461419215	-0.045423678	0.396748454	1.265236269	-0.072541474	-0.269727743	-0.191494897	0.556318365	-0.650440897	0.400237502	0.946584275	-1.131582249	0.920953391	-0.702930919	0.180301087	-1.760966098
M13058_s_at	-0.581263215	-1.227259752	-0.475656368	-0.550424337	-0.963294748	-0.368569248	-0.922316804	-1.920192316	-0.752901366	-0.785370013	-0.929540245	-0.439259757	-1.049653185	-0.865367499	-1.047574371	-0.669316867	-1.069993633	-1.263121171	-0.56566428	-1.179953862	-0.460563603	-0.778128608	-0.452847865	-0.986298878	-1.045850672	-0.769737667	-0.407762238	-0.627925158	-0.181949936	-1.11605488	-0.552650626	-0.602454061	-0.687708793	-0.57871549	-0.560101535	-0.325372233	-0.863894371	-0.755648062
X69920_s_at	-1.061207239	-0.806924028	-0.853745609	-0.814056613	-0.963294748	-1.024537978	-0.723776542	-0.678206185	-0.692100634	-0.835955667	-0.713393378	-0.723340041	-1.300886443	-0.808322074	-1.087556467	-0.927386743	-0.722994307	-1.075005165	-1.464082226	-1.164567898	-0.312361632	-1.211105654	-1.071660384	-1.043090246	-0.651380621	-0.546845881	-0.548887131	-1.02511587	-1.467625463	-0.693095666	-0.989915458	-0.686728275	-1.363443258	-0.919184671	-0.531782724	-0.642089789	-0.841811575	-0.959740766
X66113_s_at	-0.620350111	-0.519198517	-0.937727811	-0.427169995	-0.369312724	-0.184845574	-1.327071127	-0.680958623	-0.437050679	-1.091637032	-0.362845092	-1.282934288	-0.509542608	-0.47277422	-0.618478927	-0.181546406	-0.484746567	-0.543774849	-0.216957216	-0.457219504	0.030503917	-0.576554633	-0.47580498	-0.439788321	-1.093950785	-0.407038313	-0.443935141	-1.969782089	-0.329237655	-0.723361527	-0.851272545	-0.836402547	-1.431481654	-0.362727263	-0.31545008	-0.71123292	-0.350291879	-0.277348101
L04483_s_at	2.680886391	2.492348123	2.572833056	2.676303463	2.56005358	2.682512073	2.727354344	2.665178017	2.409064149	2.652100775	2.557806748	2.74371845	2.490835692	2.675649526	2.432585106	2.695565737	2.352722117	2.810251116	2.715978432	2.067651199	2.549383346	2.747161431	2.75986609	2.648674439	2.691103036	2.677143933	2.762551154	2.588010645	2.595709134	2.419158991	2.583688127	2.606191696	2.489008477	2.650520721	2.838847768	2.414957566	2.471574414	2.581781141
L05072_s_at	0.398380964	0.007531303	0.207735242	0.347434339	0.381434522	0.197213365	0.251949144	-0.077914892	0.03098302	0.141599327	-0.406110221	0.567946999	-0.020699259	0.1255033	0.993023885	0.2379511	0.096978131	-1.207966533	0.352012279	-0.208254902	-1.209517406	0.238354338	0.042443146	0.142784255	1.115109079	-0.122644628	-0.314132746	1.001709824	-0.493773242	0.30927969	0.347841455	0.038789159	0.277756323	-0.191925592	-0.986804635	0.907216645	0.57836053	0.616136466
Z31560_s_at	-0.532518619	-0.885959701	-1.034286757	-0.820818312	-0.826386309	-0.804418053	-0.643823529	-1.333530528	-1.074336038	-0.700418582	-0.938338571	-0.652088791	-1.074951553	-0.854368696	-0.392640001	-0.619251181	-0.572292329	-0.696858462	-0.941081875	-0.863987252	-0.141322468	-0.850490105	-0.58820389	-0.289781957	-0.773005023	-0.241032101	-0.283096517	-0.720733142	-0.508787557	-0.66686222	-0.889030489	-0.423794106	-0.195024039	-0.555391929	-0.41384211	-0.313656775	-0.852773345	-0.159007526
S57212_s_at	1.296612657	-0.383360102	0.131796614	1.037499599	0.350811033	0.103283938	0.443672026	0.515480217	0.108541443	-0.130734693	0.036017748	0.448110134	0.611636033	-0.477387551	1.028311378	0.487583982	0.492919803	0.707585838	0.554043718	-0.092348877	-0.524938906	0.866736628	0.067820311	0.732538798	0.477969861	0.745772214	0.362731128	0.087166637	-0.023692418	-0.115795374	-0.098390594	0.700631079	0.339763334	0.136233434	0.223320351	0.185723079	-0.053395458	-0.126694364
L10333_s_at	-1.12171809	-1.368616448	-1.096357102	-1.081483935	-1.438764213	-0.885171932	-0.946199004	-0.737975062	-0.720714902	-1.216225602	-1.017459331	-0.77887839	-1.215833815	-1.153678339	-1.014258372	-1.057460384	-0.596186273	-1.135241403	-0.850101496	-1.373870592	-1.344589762	-0.65886159	-0.905466937	-1.598843899	-0.564841707	-1.316204859	-1.453089961	-1.343374147	-1.109903284	-0.832898717	-0.980180935	-1.139061966	-0.792704834	-1.253722663	-1.054004219	-2.078345559	-1.206687723	-0.942684162
L10338_s_at	0.008688127	-0.219905748	0.0878116	0.247309164	-0.219675044	0.059487215	0.123881593	0.247038366	-0.14603202	-0.274913536	-0.200242736	0.427532767	0.235126161	0.014299358	-0.198662318	0.147108963	-0.083335021	-0.290100098	0.116390609	-0.535656719	0.027289364	0.438962355	0.083819357	-0.021341896	0.344414954	0.104159749	0.128114998	-0.043683562	-0.220943197	-0.115795374	-0.220528181	-0.099477808	-0.004069978	0.175934835	0.359620915	-0.215534975	-0.255267952	0.012610206
L10615_s_at	0.907128478	0.249749319	0.749920052	0.867437125	0.395532806	0.766769349	0.881730311	0.614124829	0.464479367	0.59363959	0.646933325	0.665277252	0.347086358	0.394613344	0.337127581	0.693713036	0.639312691	0.589766729	0.610710414	0.276418433	0.129056592	0.537485392	0.795826217	0.451908398	0.510464361	0.497557153	1.074227719	0.746473566	0.467919844	0.701337107	0.853208965	0.841760721	0.386357501	0.909433893	0.931467752	0.835871104	0.670725098	0.608416211
L15189_s_at	-0.198326361	-0.123619044	-0.342603351	-0.538219665	-0.067008079	-0.39081899	-0.484561482	-0.534493927	-0.048450923	-0.076538197	0.451864984	-0.131259851	-0.261082695	-0.005118459	-0.052407491	-0.156695056	-0.274725828	-0.358123726	0.250076729	-0.29919466	-0.026261318	-0.221386252	0.076586961	-0.195608374	-0.142106779	-0.298997291	-0.094906203	0.315686926	0.236135211	0.02991709	-0.167981916	-0.466038098	0.061666143	0.146068875	-0.169818276	-0.076728713	0.142141276	-0.042379242
U03397_s_at	-1.640615564	-1.198434301	-1.209452326	-1.454514368	-1.209419937	-0.766974502	-0.946199004	-1.151850467	-0.982064975	-1.629083736	-3.691046744	-1.527616543	-1.260448046	-0.591250984	-1.014258372	-1.024137037	-1.066678044	-0.966646686	-1.653498568	-1.425883356	-0.799608706	-1.000709415	-1.384749235	-0.940490038	-0.740778595	-1.561436447	-1.659471842	-0.964590968	-1.467625463	-1.331957868	-1.689283978	-1.586182921	-1.565939131	-1.057644229	-1.906966599	-0.739570486	-0.142585658	-1.017853057
